object_id,url,標題,價格(元/月),押金(元),管理費(元),地址,行政區,路段,緯度,經度,格局,房,廳,衛,廚,陽台,可住人數,房型,建物型態,坪數,樓層,總樓層,最短租期(月),刊登日,出租方類型,特色標籤,家具家電,車位,租金含,租客條件,照片數,照片URL
yhahfznvaxnqmaxv,https://www.dd-room.com/object/yhahfznvaxnqmaxv,★民權東★短租議★垃圾代收★捷運行天宮★松江市場,21000,0,0,臺北市中山區民權東路二段,中山區,民權東路二段,25.0627055,121.5277244,2房1廳1衛,2,1,1,0,0,2.0,整層,apt,10.0,2,4,3,2026-07-21,broker,可無火煮食、可養貓、可養狗、可養其他寵物、可開伙、對外窗、垃圾代收,床、桌子、椅子、沙發、衣櫃、網路、冷氣、洗衣機、冰箱、電視、第四台、熱水器,未提供,未提供,未提供,8,https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/56229de16c0dbd7808da8d05993cc245_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/473c3a1037c0816b44e16b77e0894dae_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/432138f9e36437d0005544fc1e2bc31b_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/b8e9b9d05738516770c220e81b9fc44e_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/a7365de9ac37944c7b7d5de31cc279f8_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/ff978980f4420748fd1b79ea09aa6b64_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/9c976d30703fd9cb5f11bbbf922e1fac_766x510.jpg | https://static.dd-room.com/images/object/y/h/a/yhahfznvaxnqmaxv/cover/ffabbf05d53d13264aaa569f8b00df66_766x510.jpg
jruwg7kcnpabseu8,https://www.dd-room.com/object/jruwg7kcnpabseu8,★信義路★短租議★收垃圾★陽台★捷運東門,22000,0,0,臺北市中正區信義路二段285,中正區,信義路二段,25.0460943,121.5193194,2房1廳1衛,2,1,1,0,0,2.0,整層,apt,15.0,4,4,3,2026-07-21,broker,可養貓、可養狗、垃圾代收、對外窗、氣密窗,床、桌子、椅子、沙發、衣櫃、網路、冷氣、洗衣機、冰箱、電視、第四台、電視盒、熱水器,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/842990f60dad929c77d7b80c3d7b5fea_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/52a00724e89249a49dd3e85ee659e053_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/32a7460a75fc12e174f4124afecea165_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/ca1e33a20640734435c9cf97525718e1_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/473ab1c38de2cb9871004309c5fa9599_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/1dad045f33ceac32bd07d34d5ff78152_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/6516365aa026e0cf3c76942b5e040d0c_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/b0b0e26bab74b446c0f8836eebddab62_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/577375795918ed32d10a0402b6062a09_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/68c07b19ce8207692437426e54a3a53b_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/cecb1d5f2af76292ea4de84b0db38d63_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/d08cf94d1f8c5d2144ccbdfd7fc5f5cf_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/52067a1d946e19db131faab0339e433f_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/323d0cf0e202c0b23ce384e408f4f479_766x510.jpg | https://static.dd-room.com/images/object/j/r/u/jruwg7kcnpabseu8/cover/6fccadd90f82966d5b2629616ed0acc3_766x510.jpg
dfodiohlnva6zefu,https://www.dd-room.com/object/dfodiohlnva6zefu,★新生北★捷運中山國小★收垃圾★皆有窗★可短租,23000,0,0,臺北市中山區新生北路三段,中山區,新生北路三段,25.0655896,121.5290694,2房1廳1衛,2,1,1,0,0,2.0,整層,apt,15.0,4,4,3,2026-07-21,broker,可養貓、可養狗、垃圾代收、對外窗,床、桌子、椅子、沙發、衣櫃、網路、冷氣、洗衣機、冰箱、電視、第四台、流理台、熱水器,未提供,未提供,未提供,12,https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/58e991768fbf7871e4ebfe06a6a5c277_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/5fb753768b0ba494db39d21ea08de1b9_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/5dce96e349c25e2d40b6fc2959e5dfef_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/b98d49abcd1b7569e5d8f0258af1c675_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/a62db2e4e21842114f218d3a968117bb_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/5e1a96321ffd31bc5bc11e42dc0f4166_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/f3b5b68cd7e00b5a17ebf6a62f5aa4e3_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/65a8f25c59b78530459ed07cd2c13491_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/9bf4168a387d0b308942e57c63c08e52_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/9dedaf502b22d6631805b32e2146d472_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/83e01e00eb9d43e64a75565f56548b02_766x510.jpg | https://static.dd-room.com/images/object/d/f/o/dfodiohlnva6zefu/cover/d4c1e7323ab001c66ec7d6e468f4850b_766x510.jpg
slfwmcq09wr4fsv9,https://www.dd-room.com/object/slfwmcq09wr4fsv9,★南京西★北門捷運★迪化商圈★禁菸寵★電梯大樓,14000,0,0,臺北市大同區南京西路,大同區,南京西路,25.0537899,121.5156011,1房1衛,1,0,1,0,0,2.0,分租套房,elevator,7.0,8,9,12,2026-06-17,broker,對外窗、氣密窗、有電梯,床、桌子、椅子、衣櫃、網路、冷氣、冰箱、電視、第四台、熱水器,未提供,水費、第四台、網路費,未提供,7,https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/d686e22ca5ccae696d196d3d7ca65324_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/002b544f58699a5d94e1f5b7f3145583_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/ef5cd4cddcdfd6a9f5b4d44ace6a6664_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/d8b09f00127c1164402c3de4ea2bc611_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/11620e618770be5eb32bc6a2e2b74007_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/f5304d771e6af8796a1518f417e05a0d_766x510.jpg | https://static.dd-room.com/images/object/s/l/f/slfwmcq09wr4fsv9/cover/2208b138fc3cb532f14997816b2eb4ca_766x510.jpg
60b839f7f0e5486bab30d979,https://www.dd-room.com/object/60b839f7f0e5486bab30d979,即將釋出.內湖區.東湖站.獨立陽台.舒適設計感套房A03,19888,39776,0,臺北市內湖區東湖路,內湖區,東湖路,25.0685659,121.6148739,1房1廳1衛1廚1陽台,1,1,1,1,1,2.0,獨立套房,apt,8.0,4,5,12,2026-07-21,escrow,可無火煮食、對外窗、水泥隔間、氣密窗、有陽台,床、桌子、沙發、衣櫃、網路、冷氣、洗衣機、冰箱、電視、第四台、流理台、熱水器、住警器,未提供,水費、第四台、網路費,未提供,10,https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/c33904a35d8c5b438c6643479fbfe666_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/a59d87cd9843621549d489d40f586a75_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/f5c1e4cc4ed7a4b1eb7ddc2ca21d3e68_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/000aa4afd9af413d86295a0319a08593_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/b12ac63078b6b2fba1a2ce7b46a283cc_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/6e8647092ece8cd34349bd22bbff49f8_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/114737580263fa8c31e0775fb8e5efc9_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/02942a3047d0ae7bd42bd66a413bf539_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/3ef17c7ddbf0b2f4386d9aecbca30c77_766x510.jpg | https://static.dd-room.com/images/object/6/0/b/60b839f7f0e5486bab30d979/cover/885464cbb7ebef782254aa6f2bf2cf7d_766x510.jpg
s2exvka9qnhgos1f,https://www.dd-room.com/object/s2exvka9qnhgos1f,💓六張犁捷運/信義安和捷運/可養貓咪/可租補/短租可談,14999,29998,0,臺北市大安區通化街,大安區,通化街,25.0287281,121.5538123,1房1衛1陽台,1,0,1,0,1,2.0,獨立套房,apt,5.0,4,4,12,2026-07-21,broker,可無火煮食、可養貓、租金補貼、可報稅、有陽台、可入籍、對外窗,床、衣櫃、冷氣、洗衣機、熱水器,未提供,未提供,未提供,10,https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/57a9e2412ad8592d3bf84602792e0045_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/2e0b8f6e4f9514f970c61f9662bc61fc_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/43756bbd038474c4c6bfe987674e897b_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/b2bb68ae46e55e56f393aca376748011_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/1dda3733006cf09ac8135d8e401e64a9_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/78379fb3d2de6f5d2a1c32756d59b86b_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/713297ab1f86b333cb21ff807508de73_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/40d4c91b50690ad6479b4f3174d44789_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/09e264c443de5bf4e796c4ef8103fc0f_766x510.jpg | https://static.dd-room.com/images/object/s/2/e/s2exvka9qnhgos1f/cover/37ec0017c24699cd6adebdc45d94847c_766x510.jpg
iy1pvbzz3n4iyymd,https://www.dd-room.com/object/iy1pvbzz3n4iyymd,💓政大📚景文高中/電梯套房/浴室小小窗/拎包入住,10500,21000,0,臺北市文山區木新路二段,文山區,木新路二段,24.9850982,121.5704141,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,6.0,-1,5,12,2026-07-21,broker,可無火煮食,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,15,https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/fd7055ee3e90a94d6302b0d65e50f710_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/5525d238ee1e0db74ec7ef2cb24fc5b9_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/ba76944c65cf7eebe7fdd8beef039db2_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/fe637c68cb5cc547f05111236335162b_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/d5c7723ea50ef6ef4868a97943dd54e3_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/c102740916ab88c406fc8d4f4c479745_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/91f958356a6b4edc7bd9b06d0a49bab4_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/01faf35f39195ca34ad2f310fa6bc9f2_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/41b41992e6c8c4188a10aab0abbd4797_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/8b36779b5b06cc887886e0b29b78e6e3_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/1ae26d37235ea370bc6dd47b391ce7d4_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/23b6d2aa6925eeb60313f3848bf9042d_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/6a6d8fce45bac0cad10b474c9a884b00_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/07ee712f1231de95c06f1a282bba8ea2_766x510.jpg | https://static.dd-room.com/images/object/i/y/1/iy1pvbzz3n4iyymd/cover/a785d41cb51de050aa36c29e8ee9372b_766x510.jpg
e6zg678lu6bkwvee,https://www.dd-room.com/object/e6zg678lu6bkwvee,💓中山國小捷運電梯套房/可養貓/可租補/獨洗獨曬,17000,34000,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,7.5,2,7,12,2026-07-21,broker,可無火煮食、可養貓、可報稅、可入籍、對外窗、可養其他寵物、租金補貼、保全設施、包裹代收,床、桌子、椅子、沙發、衣櫃、櫃子、冷氣、洗衣機、冰箱、電視、流理台、熱水器,未提供,未提供,未提供,12,https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/55fa946c75c68c18574ad52e61086927_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/67fe746b2a18f03040d3faa340c1e99a_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/e082baac8587bcc06b0238cfa0c46627_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/f82a7d996ab3177a6c935bcd320f699b_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/7d9e29ffce880e58f65678c9ee0a7269_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/71372274cdb7d914481c28b47e42bf8f_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/2a8a874469fa9cb3b76539b3b8f2b664_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/f52d036a98143536e83ef998fa7beba0_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/1c88c8d0e5b396ec78e2766699addb09_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/6832533ec14e7d4c678e9a923e900e80_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/183d4c7d5d9e4ebb2806bb8ea406a440_766x510.jpg | https://static.dd-room.com/images/object/e/6/z/e6zg678lu6bkwvee/cover/0496e0926009afa781f7c23e2a314689_766x510.jpg
lhfbd3mwdrjtbamu,https://www.dd-room.com/object/lhfbd3mwdrjtbamu,💓秒殺/中山國小捷運電梯套房/可養貓/可租補,16000,32000,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,7.0,2,7,12,2026-07-21,broker,可無火煮食、可養貓、租金補貼、可報稅、可入籍、對外窗、包裹代收,床、桌子、椅子、沙發、衣櫃、櫃子、冷氣、洗衣機、冰箱、電視、流理台、熱水器,未提供,未提供,未提供,13,https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/21962c252b8876f12d0cd4902fecf499_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/a7ef699ac943df181ae9f41994d7a69d_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/c69294b23511c9f22cbb1736b34bfe7a_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/22b327f7dbee31986fee95b029cf07a0_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/070975aa84fb0dc518d0c3cc8cc2cea9_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/99fba045dafbf841378b35c1fc8adcae_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/8eb545d5b821015fc51381f827a2aecf_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/dd00b9a330243b6bafbc2acf0e7826c2_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/ec396c30bf761e0067b7ec41b72e1e9d_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/4ce6af533315872a225c71d864cf6185_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/94fab35362e8afb1d5250def9b166fb4_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/228f431884c78b95c9189f865573c2bc_766x510.jpg | https://static.dd-room.com/images/object/l/h/f/lhfbd3mwdrjtbamu/cover/6a4fdbb7a7790e1eab976844a13de762_766x510.jpg
j2yinavurtxtirvi,https://www.dd-room.com/object/j2yinavurtxtirvi,💓秒殺/中山國小捷運電梯套房/可養寵物/代收包裹/短租可談,16000,32000,0,臺北市中山區吉林路,中山區,吉林路,25.0500274,121.5300457,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,7.5,2,7,12,2026-07-21,broker,可無火煮食、可養貓、可報稅、有電梯、可入籍、對外窗、包裹代收,床、桌子、椅子、沙發、衣櫃、櫃子、冷氣、洗衣機、冰箱、電視、流理台、熱水器,未提供,未提供,未提供,6,https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/99a81f4b0d182f6ded6065bf0b39d6cd_766x510.jpg | https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/819f5ccb398d17522460b0974858b3fd_766x510.jpg | https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/0fad6871a088296262ebf8b8ee82b90a_766x510.jpg | https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/0516e7885305e41f64c0230e1d80662d_766x510.jpg | https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/eca9b501e801b50f65d6e18a904f582e_766x510.jpg | https://static.dd-room.com/images/object/j/2/y/j2yinavurtxtirvi/cover/41a33621963a8ead31d4719453192fd1_766x510.jpg
fd16gmssvbiy5qr5,https://www.dd-room.com/object/fd16gmssvbiy5qr5,7/26退租才可看💓松江捷運電梯套房可租補可養貓短租可談,14500,29000,0,臺北市中山區南京東路二段,中山區,南京東路二段,25.0519468,121.5351156,1房1衛,1,0,1,0,0,2.0,獨立套房,elevator,6.0,5,8,12,2026-07-21,broker,可無火煮食、可養貓、租金補貼、可報稅、有電梯、可入籍、可養其他寵物,床、桌子、椅子、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,7,https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/e45f9f0f478850bd705d675faeab1f3c_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/67854fee1d331533e46f5a418d5eb9b8_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/687dd5e3e77959080c560f118cac5483_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/0d18b7cee31f869553dc3f4910db0f13_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/f51653aa6e5ba1e82253fee388212e23_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/b3426710430d52a25d944636561195b6_766x510.jpg | https://static.dd-room.com/images/object/f/d/1/fd16gmssvbiy5qr5/cover/16fb633bdbb433a477384e84e3be086b_766x510.jpg
m0idfuiehhu9xsvi,https://www.dd-room.com/object/m0idfuiehhu9xsvi,還沒退租還不能看/古亭捷運套房請加賴登記/看內文,14000,28000,0,臺北市大安區羅斯福路三段,大安區,羅斯福路三段,25.0210343,121.5293258,1房1衛,1,0,1,0,0,2.0,獨立套房,apt,6.0,3,5,12,2026-07-21,broker,可無火煮食、可養貓、可報稅、可入籍、對外窗、可養其他寵物,床、桌子、椅子、沙發、衣櫃、冷氣、洗衣機、冰箱、電視、熱水器,未提供,未提供,未提供,9,https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/88cde3e35366cedc58eacaba669a56d5_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/99e39da42f32918147e6935ba36560b1_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/1d45f53ae2ef371103607c8c591dbcde_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/9b9d94c164c14aa8ecc1cab435aca878_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/185d6a35670b07521ff2a9967d83ea5a_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/f32eb00a0da54aad9076938560b115de_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/73ef0a96468dcfa34f53c70ad44e3db1_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/6998f46815b93e1f1b183471255ffe28_766x510.jpg | https://static.dd-room.com/images/object/m/0/i/m0idfuiehhu9xsvi/cover/240b7c88403a0688cb13ab0c512092f3_766x510.jpg
5xtlpivizcotk20i,https://www.dd-room.com/object/5xtlpivizcotk20i,免佣）捷運松江南京【優質2房2廳】新裝潢★警衛管理★外商首選,55997,111994,3700,臺北市中山區建國北路一段,中山區,建國北路一段,25.0501503,121.5370083,2房2廳1衛1陽台,2,2,1,0,1,2.0,整層,elevator,21.0,3,15,12,2026-07-21,broker,可開伙、有電梯、有陽台、免仲介費,未提供,未提供,未提供,未提供,9,https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/dd283e0f-a515-4415-9500-02a18aac8fdf.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/17dd7a6d-9858-4ad3-ad69-7c6289bf67d3.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/7c164440-19f0-49c5-a0f9-3e97b0bb49c9.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/36861d59-2ae9-4312-92c2-8f90b5183b0e.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/958b450d-6003-43a2-9563-448f889e29c3.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/770828eb-255f-4a9c-b150-3a5d920741ce.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/fd4b7a2c-2ab0-4897-a3e0-9aa54166bd6d.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/01272c1a-5d20-4030-bb5c-585296aa778a.jpeg | https://renco-rentals-prod.s3.ap-northeast-1.amazonaws.com/27681/medium/e759b3d8-5480-4107-9548-d864c76c8159.jpeg
5fa4f50ef0e548fd604202f6,https://www.dd-room.com/object/5fa4f50ef0e548fd604202f6,即將釋出.內湖區.捷運內湖站.獨立陽台.舒適採光設計感套房A03,18888,37776,0,臺北市內湖區內湖路三段,內湖區,內湖路三段,25.1015132,121.570029,1房1廳1衛1廚1陽台,1,1,1,1,1,2.0,獨立套房,apt,8.0,4,5,12,2026-07-20,escrow,可無火煮食、對外窗、氣密窗、水泥隔間、有陽台,床、桌子、沙發、衣櫃、網路、冷氣、洗衣機、冰箱、電視、第四台、流理台、熱水器、電磁爐、住警器,未提供,水費、第四台、網路費,未提供,12,https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/427e44f739475f720fe2d18242337055_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/9be0f994043b2c34e5dcbc2441a7ebca_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/bda10b642e8fa9701dddc64508fad447_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/1e189c31e2e5f574b37a42bd29b8efb7_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/dd6a2335fa59c5abf7e3a3149f6f3153_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/1174153d628a6073f3926f9d4b0f85da_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/fd8a69b4913b59207f9a9f23a629ab5f_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/653994edcbb7a5b870cd52a7f91f2035_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/c13851f6ba8ed1bd5ee9694f17cc06c5_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/69475d11044ea2d1e9236be529813209_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/448c8672b3e493425aadf8bdfae33259_766x510.jpg | https://static.dd-room.com/images/object/5/f/a/5fa4f50ef0e548fd604202f6/cover/a3c1d127a6c79713dd9deef52e5c2bf5_766x510.jpg
